"button_id","label","synonyms","definition_kind","accelerator","actions","applications","bitmap","cascade","sensitive","visible","toggle_state","source_file","source_line"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","943"
"UG_INFO_GEOMETRIC_DISTANCE","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGPHOTO\application\ug_true_studio.men","524"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DRAFTING\application\nx_layout_te.men","558"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","542"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_resource_library.men","853"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_cross_station_process_planning_task.men","732"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_resource_planning_task.men","1061"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","1053"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","1191"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\profiles\ALP_STATION_DETAILING_TASK\rbn_alp_station_detailing_task_home.rtb","91"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\profiles\APP_ASSEMBLY_LINE_PLANNER\rbn_assembly_line_planner_home.rtb","41"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\reports\application\cld_report.men","741"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NX2DEDIT\menus\ug_main.men","1460"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_grid.men","855"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_level.men","809"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3576"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sequencing.men","860"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher.men","947"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher_legacy.men","973"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","908"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subset_definition.men","693"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_true_studio.men","522"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\STAGE_MODEL\application\stage_model.men","2071"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\implicit_modeling\application\nx_implicit_modeling.men","848"
"UG_INFO_GEOMETRIC_MEASUREMENT","Mea&sure...","inquire, inquiry, measurement, measure distance, measure angle, measure length, measure point, measure face, measure body, simple distance, simple angle, simple length, simple radius, simple diameter, polar, angle, radius, measure extremes","BUTTON","","STANDARD","","ruler","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9065"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3821"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sequencing.men","860"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher.men","963"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher_legacy.men","1023"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_subset_definition.men","693"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","908"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","942"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\texture_modeling\application\nx_texture_modeling.men","747"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\topology_optimization\application\nx_topology_optimization.men","963"
"UG_INFO_GEOMETRIC_MEASUREMENT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGPHOTO\application\ug_true_studio.men","522"
"UG_INFO_GEOMETRIC_MEASURE_EXTREMES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","549"
"UG_INFO_GEOMETRIC_MEASURE_EXTREMES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3590"
"UG_INFO_GEOMETRIC_MEASURE_EXTREMES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","916"
"UG_INFO_GEOMETRIC_MEASURE_EXTREMES","Measure &Extreme (to be retired)...","measurement, polar, angle, radius, measure extremes","BUTTON","","STANDARD","","measure_extreme_measurement","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9084"
"UG_INFO_GEOMETRIC_MEASURE_EXTREMES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3835"
"UG_INFO_GEOMETRIC_MEASURE_EXTREMES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","916"
"UG_INFO_GEOMETRIC_MEASURE_EXTREMES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","948"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","550"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_cross_station_process_planning_task.men","738"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_resource_planning_task.men","1067"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","1059"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\reports\application\cld_report.men","747"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3592"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","917"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\implicit_modeling\application\nx_implicit_modeling.men","854"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","Minimum &Radius...","","BUTTON","","STANDARD","","minimum_radius","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9094"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3837"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","917"
"UG_INFO_GEOMETRIC_MINIMUM_RADIUS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","949"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DRAFTING\application\nx_layout_te.men","512"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\DRAFTING\application\nx_title_block.men","371"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_cross_station_process_planning_task.men","719"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_resource_planning_task.men","1048"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\assembly_line_planner\application\alp_station_detailing_task.men","1040"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MANUFACTURING_PLANNING\reports\application\cld_report.men","728"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NX2DEDIT\menus\ug_main.men","1355"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_grid.men","825"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXAECDESIGN\application\nx_aecdesign_level.men","779"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NXSTRUCTUREDESIGN\application\nx_structuredesign_frame.men","790"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3419"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sequencing.men","839"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher.men","915"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sketcher_legacy.men","943"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subdiv.men","895"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subset_definition.men","681"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_true_studio.men","510"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\STAGE_MODEL\application\stage_model.men","2001"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\draw_shape\application\nx_draw_shape.men","880"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\implicit_modeling\application\nx_implicit_modeling.men","835"
"UG_INFO_GEOMETRIC_POINT","&Point...","position, location, info point, point information","BUTTON","","STANDARD","","information_point","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","8689"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3652"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sequencing.men","839"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher.men","931"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sketcher_legacy.men","993"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_subset_definition.men","681"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\morph_mesh\application\nx_morph_mesh.men","805"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\nx_realize_shape\application\ug_subdiv.men","895"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\polygon_modeling\application\nx_polygon_modeling.men","934"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\texture_modeling\application\nx_texture_modeling.men","734"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\topology_optimization\application\nx_topology_optimization.men","950"
"UG_INFO_GEOMETRIC_POINT","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGPHOTO\application\ug_true_studio.men","510"
"UG_INFO_GEOMETRIC_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_manufacturing_simulation_te.men","553"
"UG_INFO_GEOMETRIC_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3596"
"UG_INFO_GEOMETRIC_PROPERTIES","&Geometric Properties...","","BUTTON","","STANDARD","","face_radius_measure","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9102"
"UG_INFO_GEOMETRIC_PROPERTIES","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3841"
"UG_INFO_GRAPHICS_DRIVER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_resource_library.men","837"
"UG_INFO_GRAPHICS_DRIVER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NX2DEDIT\menus\ug_main.men","1442"
"UG_INFO_GRAPHICS_DRIVER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3557"
"UG_INFO_GRAPHICS_DRIVER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\STAGE_MODEL\application\stage_model.men","2065"
"UG_INFO_GRAPHICS_DRIVER","Grap&hics Driver","graphics card, info graphics driver, graphics driver information","BUTTON","","STANDARD","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","9018"
"UG_INFO_GRAPHICS_DRIVER","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3803"
"UG_INFO_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\MACH\application\nx_resource_library.men","809"
"UG_INFO_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\NX2DEDIT\menus\ug_main.men","1406"
"UG_INFO_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_main.men","3495"
"UG_INFO_LOADED_PARTS","Ack&nowledge Measurement Violation","","BUTTON","","STANDARD","","assy_clearance","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_sequencing.men","843"
"UG_INFO_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_subset_definition.men","685"
"UG_INFO_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\SIMULATION\simcenter\menus\ug_true_studio.men","514"
"UG_INFO_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\STAGE_MODEL\application\stage_model.men","2049"
"UG_INFO_LOADED_PARTS","&Loaded Parts","info loaded parts, loaded parts information","BUTTON","","STANDARD","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\definitions_main.btn","8818"
"UG_INFO_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_main.men","3733"
"UG_INFO_LOADED_PARTS","Ack&nowledge Measurement Violation","","BUTTON","","STANDARD","","assy_clearance","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_sequencing.men","843"
"UG_INFO_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGII\menus\ug_subset_definition.men","685"
"UG_INFO_LOADED_PARTS","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\UGPHOTO\application\ug_true_studio.men","514"
