"function_name","return_declaration","signature","header_file","source_line"
"UF_SF_locate_element_by_id","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_element_by_id ( tag_t mesh_tag , int num_of_ids , int element_ids[] , int* num_of_elements , tag_t** element_tags_p );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","3040"
"UF_SF_locate_hpt_mg_parents","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_hpt_mg_parents( tag_t point_tag , int* parent_cnt , tag_p_t* parent_list );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","1264"
"UF_SF_locate_material","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_material( tag_t object_tag, tag_t* material_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_cae_retiring.h","2716"
"UF_SF_locate_mesh_mating_condition_by_name","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_mesh_mating_condition_by_name ( char* assembly_name, tag_t* assembly_mesh );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","3303"
"UF_SF_locate_mesh_mating_condition_list","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_mesh_mating_condition_list ( int* assembly_mesh_cnt, tag_t** assembly_mesh_tags );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","3283"
"UF_SF_locate_named_dursol_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_named_dursol_nx( const char* dursol_name, tag_t* dursol_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","5371"
"UF_SF_locate_named_material","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_named_material( char* material_name, tag_p_t material_tag_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_cae_retiring.h","2764"
"UF_SF_locate_named_section","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_named_section( char* section_name , tag_p_t section_tag_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","910"
"UF_SF_locate_named_solution_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_named_solution_nx( const char* solution_name, tag_t* solution_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2637"
"UF_SF_locate_named_step_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_named_step_nx( tag_t solution_tag, const char* step_name, tag_t* step_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2657"
"UF_SF_locate_nodes_on_element","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_nodes_on_element ( tag_t element_tag , int* num_of_nodes , tag_t** node_tags_p );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","1502"
"UF_SF_locate_nodes_on_geometry","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_nodes_on_geometry( tag_t geom_tag, UF_SF_node_switch_t type_sw, int *nodes_cnt, tag_p_t *nodes_list );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","3169"
"UF_SF_locate_nodes_on_mesh","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_nodes_on_mesh ( tag_t mesh_tag , int* num_of_nodes , tag_t** node_tags_p );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","1441"
"UF_SF_locate_node_by_id","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_node_by_id ( tag_t mesh_tag , int num_of_ids , int node_ids[] , int* num_of_node , tag_t** node_tags_p );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","3073"
"UF_SF_locate_scenarios","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_scenarios( int* number_of_scenarios , char*** scenario_names );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","1338"
"UF_SF_locate_section","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_section( tag_t mesh_object , tag_t* section_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","847"
"UF_SF_locate_solution_boundary_conditions_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_solution_boundary_conditions_nx( tag_t solution , int *num_members , tag_t** membs_pp );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2398"
"UF_SF_locate_solution_loads_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_solution_loads_nx( tag_t solution , int *num_members , tag_t** membs_pp );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2371"
"UF_SF_locate_step_boundary_conditions_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_step_boundary_conditions_nx( tag_t step, int *num_members, tag_t** membs_pp );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2450"
"UF_SF_locate_step_loads_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_locate_step_loads_nx( tag_t step, int *num_members, tag_t** membs_pp );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2424"
"UF_SF_map_object_to_current_part","extern UFUN_CAEEXPORT tag_t","extern UFUN_CAEEXPORT tag_t UF_SF_map_object_to_current_part ( tag_t object_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4499"
"UF_SF_mc_2d_angle","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_2d_angle ( UF_SF_element_type_t element_type, double abspos[], int node_count, UF_SF_mc_result_format_t results_format, double min_threshold, double max_threshold, double* min_angle, double* max_angle, UF_SFMC_result_t* min_status_ptr, UF_SFMC_result_t* max_status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","315"
"UF_SF_mc_aspect_ratio","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_aspect_ratio ( UF_SF_element_type_t element_type, double abspos[], int node_count, UF_SF_mc_result_format_t result_format, double threshold, double* aspect_ratio, UF_SFMC_result_t* status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","106"
"UF_SF_mc_element_check","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_element_check ( tag_t mesh_tag, int* failed_elm_count );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","342"
"UF_SF_mc_jacobian_ratio","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_jacobian_ratio ( UF_SF_element_type_t element_type, double abspos[], int node_count, UF_SF_mc_result_format_t results_format, double threshold, double* jacobian_ratio, UF_SFMC_result_t* status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","234"
"UF_SF_mc_jacobian_zero","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_jacobian_zero ( UF_SF_element_type_t element_type, double abspos[], int node_count, UF_SF_mc_result_format_t results_format, double threshold, double* jacobian_zero, UF_SFMC_result_t* status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","260"
"UF_SF_mc_skew","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_skew ( UF_SF_element_type_t element_type, double abspos[], int node_count, UF_SF_mc_result_format_t result_format, double threshold, double* skew , UF_SFMC_result_t* status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","157"
"UF_SF_mc_taper","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_taper ( UF_SF_element_type_t element_type, double abspos[], int node_count, UF_SF_mc_result_format_t result_format, double threshold, double* taper, UF_SFMC_result_t* status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","182"
"UF_SF_mc_tetra_angle","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_tetra_angle ( double abspos[], int node_count, UF_SF_mc_result_format_t results_format, double min_threshold, double max_threshold, double* min_angle, double* max_angle, UF_SFMC_result_t* min_status_ptr, UF_SFMC_result_t* max_status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","287"
"UF_SF_mc_tet_collapse","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_tet_collapse ( UF_SF_element_type_t element_type, double abspos[], int node_count, UF_SF_mc_result_format_t result_format, double threshold, double* tet_collapse, UF_SFMC_result_t* status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","378"
"UF_SF_mc_twist","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_twist ( UF_SF_element_type_t element_type, double abspos[], int node_count, UF_SF_mc_result_format_t result_format, double threshold, double* twist, UF_SFMC_result_t* status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","208"
"UF_SF_mc_warp","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_mc_warp ( UF_SF_element_type_t element_type, double abspos[], int node_count, UF_SF_mc_result_format_t result_format, double threshold, double* warp, UF_SFMC_result_t* status_ptr );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_element_check.h","132"
"UF_SF_modl_body_ask_body","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_modl_body_ask_body ( tag_t modl_body, tag_p_t cae_body_p );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","5866"
"UF_SF_open_scenario","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_open_scenario( const char* scenario_name, tag_t master_part_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","3968"
"UF_SF_partition_body","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_partition_body ( int num_solid_bodies, tag_p_t solid_body_tags, tag_t tool_body, int *num_partitioned_bodies, tag_p_t *partitioned_bodies );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4100"
"UF_SF_partition_body_nx5","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_partition_body_nx5 ( int associate, int num_solid_bodies, tag_p_t solid_body_tags, tag_t tool_body, int *num_partitioned_bodies, tag_p_t *partitioned_bodies );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4131"
"UF_SF_polygon_body_ask_type","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_polygon_body_ask_type ( tag_t polygon_body, int *body_type );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","5824"
"UF_SF_POST_animate_create_animation","extern UGOPENINT_CAEEXPORT int","extern UGOPENINT_CAEEXPORT int UF_SF_POST_animate_create_animation(int model_num);","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_retiring_ugopenint_cae.h","95"
"UF_SF_POST_animate_delete_animation","extern UGOPENINT_CAEEXPORT int","extern UGOPENINT_CAEEXPORT int UF_SF_POST_animate_delete_animation(int model_num);","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_retiring_ugopenint_cae.h","147"
"UF_SF_POST_animate_set_anim_cur_frame","extern UGOPENINT_CAEEXPORT int","extern UGOPENINT_CAEEXPORT int UF_SF_POST_animate_set_anim_cur_frame(int model_num, int cfrm);","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_retiring_ugopenint_cae.h","108"
"UF_SF_POST_animate_set_anim_cur_iter","extern UGOPENINT_CAEEXPORT int","extern UGOPENINT_CAEEXPORT int UF_SF_POST_animate_set_anim_cur_iter(int model_num, int citer);","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_retiring_ugopenint_cae.h","121"
"UF_SF_POST_animate_set_anim_iter","extern UGOPENINT_CAEEXPORT int","extern UGOPENINT_CAEEXPORT int UF_SF_POST_animate_set_anim_iter(int model_num, logical iter_sw);","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_retiring_ugopenint_cae.h","69"
"UF_SF_POST_animate_set_anim_iters","extern UGOPENINT_CAEEXPORT int","extern UGOPENINT_CAEEXPORT int UF_SF_POST_animate_set_anim_iters(int model_num, int siter, int eiter);","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_retiring_ugopenint_cae.h","82"
"UF_SF_POST_animate_set_anim_num_frames","extern UGOPENINT_CAEEXPORT int","extern UGOPENINT_CAEEXPORT int UF_SF_POST_animate_set_anim_num_frames(int model_num, int num_frm);","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_retiring_ugopenint_cae.h","56"
"UF_SF_POST_animate_set_anim_type","extern ""C"" { extern UGOPENINT_CAEEXPORT int","extern ""C"" { extern UGOPENINT_CAEEXPORT int UF_SF_POST_animate_set_anim_type(int model_num, int ichoice);","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_retiring_ugopenint_cae.h","29"
"UF_SF_POST_animate_step_animation_frame","extern UGOPENINT_CAEEXPORT int","extern UGOPENINT_CAEEXPORT int UF_SF_POST_animate_step_animation_frame(int model_num, logical truth);","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf_retiring_ugopenint_cae.h","134"
"UF_SF_property_ask_name_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_property_ask_name_nx ( tag_t property_tag, char** property_name_pp );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4768"
"UF_SF_property_ask_type_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_property_ask_type_nx ( tag_t property_tag, UF_SF_fem_value_type_t *property_type );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4787"
"UF_SF_property_ask_value_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_property_ask_value_nx ( tag_t property_tag, logical *bool_value, int *int_value, double *scalar_value, char** text_value, int *num_lines, char*** multi_text_value );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4842"
"UF_SF_property_set_value_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_property_set_value_nx ( tag_t property_tag, logical bool_value, int int_value, double scalar_value, char* const text_value, int num_lines, char** const multi_text_value );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4805"
"UF_SF_remove_from_solution_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_remove_from_solution_nx( int num_of_lbc , tag_t* lbc );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2329"
"UF_SF_remove_from_step_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_remove_from_step_nx( int num_of_lbc , tag_t* lbc );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2350"
"UF_SF_rename_scenario","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_rename_scenario( tag_t master_tag, const char *old_scenario, const char *new_scenario );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4036"
"UF_SF_reset_element_ids","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_reset_element_ids ( int start_id );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4309"
"UF_SF_reset_node_ids","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_reset_node_ids ( int start_id );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4329"
"UF_SF_retrieve_library_material","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_retrieve_library_material( char* libref, tag_p_t material_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_cae_retiring.h","3390"
"UF_SF_save_scenario","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_save_scenario( void );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4055"
"UF_SF_set_active_solution_and_step_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_set_active_solution_and_step_nx ( tag_t active_solution, tag_t active_step );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2150"
"UF_SF_set_edge_density","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_set_edge_density ( tag_t object_tag, UF_SF_edge_density_data_t edge_density_data );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4081"
"UF_SF_set_idealize_parm_exp","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_set_idealize_parm_exp ( UF_SF_idealize_parms_p_t parms_p, UF_SF_idealize_parm_exp_t parm_exp_t, tag_t exp_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","3551"
"UF_SF_set_idealize_parm_faces","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_set_idealize_parm_faces ( UF_SF_idealize_parms_p_t parms_p, UF_SF_idealize_parm_face_t parm_face_t, int num_faces, tag_t *faces );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","3605"
"UF_SF_set_mesh_visuals","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_set_mesh_visuals( tag_t mesh_tag , UF_SF_mesh_visuals_t* mesh_vis );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","1243"
"UF_SF_set_shell_thickness","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_set_shell_thickness( const char* shell_thick_exp , int num_items , tag_t* items_array );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","1073"
"UF_SF_simulation_ask_fem","extern UFUN_CAEEXPORT tag_t","extern UFUN_CAEEXPORT tag_t UF_SF_simulation_ask_fem ( tag_t simulation_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4686"
"UF_SF_solution_ask_descriptor_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_descriptor_nx( tag_t solution, tag_t* descriptor );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2169"
"UF_SF_solution_ask_language_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_language_nx( tag_t solution, tag_t* language );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2737"
"UF_SF_solution_ask_name_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_name_nx( tag_t solution , char solution_name[MAX_LINE_BUFSIZE] );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2475"
"UF_SF_solution_ask_nth_step_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_nth_step_nx ( tag_t solution_tag, int step, tag_t *step_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2261"
"UF_SF_solution_ask_num_steps_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_num_steps_nx ( tag_t solution_tag, int *step_count );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2234"
"UF_SF_solution_ask_property_by_index_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_property_by_index_nx( tag_t solution, int property, tag_t* property_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2781"
"UF_SF_solution_ask_property_count_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_property_count_nx( tag_t solution, int* num_props );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2755"
"UF_SF_solution_ask_property_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_property_nx( tag_t solution, const char* property_name, tag_t* property_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2806"
"UF_SF_solution_ask_solver_property_by_index_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_solver_property_by_index_nx( tag_t solution, int property, tag_t* property_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2851"
"UF_SF_solution_ask_solver_property_count_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_solver_property_count_nx( tag_t solution, int* num_props );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2827"
"UF_SF_solution_ask_solver_property_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_ask_solver_property_nx( tag_t solution, const char* property_name, tag_t* property_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2876"
"UF_SF_solution_set_name_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solution_set_name_nx( tag_t solution, const char* solution_name, logical rename_result_file );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2521"
"UF_SF_solve_active_solution_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_solve_active_solution_nx ( int format_choice );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","4884"
"UF_SF_step_ask_name_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_step_ask_name_nx( tag_t step , char step_name[MAX_LINE_BUFSIZE] );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2494"
"UF_SF_step_ask_property_by_index_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_step_ask_property_by_index_nx( tag_t step, int property, tag_t* property_tag );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2923"
"UF_SF_step_ask_property_count_nx","extern UFUN_CAEEXPORT int","extern UFUN_CAEEXPORT int UF_SF_step_ask_property_count_nx( tag_t step, int* num_props );","C:\Program Files\Siemens\DesigncenterNX2512\UGOPEN\uf_sf.h","2897"
